,AAPL,CAT,CVX,DUK,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEM,PFE,PG,UNH,VZ,WFC,XOM
2015-01-07,0.19999999999999793,0.010000000000002203,0.010000000000000064,0.2,0.010000000000000321,0.19999999999999807,0.010000000000000729,0.01,0.010000000000001721,0.01,0.01,0.010000000000000241,0.010000000000000352,0.010000000000001629,0.010000000000000295,0.01,0.19999999999999798,0.05000000000000039,0.010000000000000411,0.01000000000000053
2015-02-06,0.2,0.01,0.01,0.2,0.01,0.2,0.01,0.01,0.01,0.01000000000000001,0.010000000000000375,0.01,0.01,0.01,0.010000000000000878,0.010000000000000106,0.15442799382129999,0.0955720061787011,0.01,0.01
2015-03-10,0.1999999999999997,0.01000000000000067,0.010000000000001112,0.08587505517786401,0.0100000000000011,0.19999999999999837,0.010000000000000146,0.010000000000000096,0.01,0.01000000000000007,0.010000000000000137,0.010000000000000158,0.010000000000000234,0.010000000000000578,0.01,0.01,0.19999999999999987,0.16412494482213358,0.010000000000000538,0.010000000000000103
2015-04-09,0.2,0.01,0.01,0.12266610750223753,0.01,0.2,0.01,0.01,0.01,0.01000000000000045,0.010000000000001086,0.01,0.01,0.01,0.03255416609057835,0.010000000000000897,0.2,0.10477972640719231,0.01,0.01
2015-05-08,0.18377300664864848,0.010000000000003825,0.010000000000002207,0.06622699335134567,0.010000000000002444,0.19999999999999657,0.01000000000000118,0.01,0.010000000000002727,0.01,0.01,0.010000000000000729,0.010000000000000871,0.010000000000002486,0.010000000000001803,0.01,0.19999999999999632,0.199999999999993,0.010000000000003227,0.010000000000001308
2015-06-09,0.16452212512327277,0.01,0.01000000000000051,0.023131076742042588,0.010000000000001423,0.19999999999999996,0.010000000000000779,0.010000000000000042,0.01,0.01,0.010000000000000103,0.010000000000000004,0.01,0.010000000000000253,0.11521065180532863,0.010000000000000146,0.19999999999999962,0.15713614632935352,0.010000000000000361,0.010000000000000482
2015-07-09,0.1587932830707933,0.01,0.01,0.05465242272397404,0.01,0.2,0.01000000000000023,0.01,0.01,0.010000000000000937,0.010000000000000776,0.010000000000000057,0.010000000000000245,0.01,0.14644584286195983,0.01000000000000079,0.19999999999999998,0.10010845134327322,0.01,0.01
2015-08-07,0.16382916958311203,0.01,0.01,0.06370223546699538,0.01000000000000071,0.2,0.01,0.01,0.01,0.010000000000000248,0.01,0.01,0.01,0.010000000000000748,0.18028736096651554,0.01,0.2,0.05218123398337907,0.01,0.01
2015-09-08,0.2,0.01,0.01,0.03799224225390534,0.01,0.2,0.01,0.010000000000000016,0.01,0.01000000000000029,0.010000000000000538,0.010000000000000266,0.01,0.01,0.152331899448303,0.010000000000000333,0.2,0.06967585829779334,0.01,0.01
2015-10-07,0.17764050157419622,0.010000000000001865,0.010000000000001787,0.10999437991848263,0.010000000000000824,0.19999999999999854,0.010000000000000106,0.01,0.01000000000000068,0.01,0.01,0.01000000000000048,0.010000000000001136,0.01,0.16236511850731766,0.01,0.19999999999999868,0.01,0.010000000000000633,0.010000000000000396
