,AAPL,CAT,CVX,DUK,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEM,PFE,PG,UNH,VZ,WFC,XOM
2015-01-07,0.1999999999999027,0.010000000000172198,0.010000000000078519,0.01,0.010000000000089002,0.19999999999982682,0.19363178716258314,0.01,0.010000000000175435,0.010000000000045585,0.01,0.1430216390843173,0.010000000000025912,0.01,0.010000000000086388,0.11334657375273749,0.010000000000032974,0.01,0.010000000000123539,0.010000000000040787
2015-02-06,0.010000000000001915,0.010000000000119184,0.19999999999987225,0.08676333341865652,0.01000000000007331,0.010000000000048064,0.010000000000048337,0.01,0.010000000000174506,0.01,0.14079192094555196,0.010000000000032264,0.010000000000007813,0.010000000000034887,0.01000000000002413,0.19999999999980114,0.19999999999986928,0.010000000000035597,0.032444745635617674,0.010000000000041814
2015-03-10,0.01000000000003341,0.010000000000755457,0.010000000000032991,0.01147787035648217,0.19999999999998844,0.1999999999998443,0.19999999999991797,0.010000000000015618,0.010000000000267874,0.01,0.01,0.01000000000003101,0.01000000000000888,0.010000000000048697,0.010000000000082363,0.1999999999986222,0.010000000000057893,0.04852212964368046,0.010000000000198494,0.010000000000031086
2015-04-09,0.2,0.01,0.01,0.01000000000007188,0.010000000000000002,0.01,0.2,0.010000000000029867,0.01,0.010000000000036646,0.2,0.01,0.010000000000083081,0.01,0.010000000000004963,0.05000000000007665,0.2,0.01000000000005285,0.01,0.01
2015-05-08,0.19846838113843443,0.010000000000035305,0.010000000000010823,0.01,0.010000000000032361,0.19999999999995588,0.010000000000019499,0.01,0.010000000000031513,0.01,0.01,0.010000000000017134,0.010000000000006157,0.1999999999999878,0.010000000000002155,0.05153161887293225,0.19999999999997864,0.01,0.010000000000014787,0.010000000000037106
2015-06-09,0.01,0.01,0.01,0.2,0.01,0.01,0.01,0.01,0.01,0.010000000000002235,0.010000000000011392,0.18246840241454335,0.01,0.2,0.01,0.010000000000010171,0.2,0.010000000000008231,0.01,0.06753159758563881
2015-07-09,0.0854544336536537,0.01,0.01,0.2,0.01,0.01,0.01,0.2,0.01,0.010000000000022337,0.01,0.16454556634599138,0.01,0.010000000000051353,0.01,0.010000000000000028,0.2,0.01,0.01,0.01
2015-08-07,0.01,0.01,0.01,0.010000000000006856,0.009999999999999998,0.01,0.2,0.010000000000019547,0.009999999999999998,0.010000000000049174,0.010000000000068114,0.01,0.2,0.01,0.2,0.010000000000034783,0.2,0.050000000000073014,0.01,0.01
2015-09-08,0.010000000000065505,0.010000000000231081,0.010000000000113982,0.01,0.01000000000207492,0.01,0.1999999999998199,0.04999999999838794,0.010000000000170303,0.01,0.01,0.19999999999984325,0.010000000000135949,0.01,0.01,0.01,0.19999999999986282,0.01,0.19999999999993645,0.010000000000111977
2015-10-07,0.01000000000008878,0.010000000000127681,0.010000000000086195,0.01,0.19999999999989274,0.010000000000106365,0.010000000000066789,0.01,0.010000000000202163,0.01,0.01,0.010000000000086528,0.01000000000005994,0.01,0.19999999999977297,0.01,0.19999999999983603,0.19999999999982104,0.05000000000001874,0.010000000000053865
2015-11-05,0.01,0.01,0.2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.08546775687534817,0.2,0.01,0.16453224314436282,0.01,0.01,0.01,0.01,0.01
2015-12-07,0.01,0.01,0.01,0.010000000000086141,0.01,0.2,0.01,0.010000000000119228,0.027583142887819587,0.010000000000119124,0.2,0.01,0.01,0.2,0.01,0.01,0.2,0.032416857112276945,0.01,0.01
2016-01-07,0.01000000000000169,0.01837922380971172,0.010000000000002828,0.01,0.010000000000007291,0.19999999999997556,0.19999999999999712,0.01,0.2,0.01,0.01,0.01,0.010000000000006393,0.01,0.04162077619030308,0.010000000000000637,0.010000000000006882,0.01,0.19999999999999946,0.010000000000004242
2016-02-08,0.01,0.01,0.2,0.010000000000071873,0.01,0.01,0.2,0.2,0.01,0.010000000000029458,0.01,0.01,0.049999999978213736,0.01,0.01,0.010000000000063406,0.01,0.2,0.01,0.01
2016-03-09,0.01000000000022706,0.01000000000028295,0.010000000000457095,0.1441235643872177,0.02539594970049951,0.01000000000007354,0.010000000000084006,0.01,0.010000000000230673,0.01,0.1999999999992537,0.01000000000003438,0.1999999999997431,0.10697747567775727,0.010000000000102168,0.01,0.010000000000061609,0.010000000000051527,0.010000000000220534,0.183503010233999
2016-04-08,0.01,0.01,0.01,0.2,0.01,0.12730139948517583,0.12269860051967418,0.01,0.01,0.010000000000086178,0.010000000000323467,0.01,0.2,0.01,0.01,0.010000000000225016,0.2,0.01,0.01,0.01
2016-05-09,0.01,0.01,0.01,0.010000000000255142,0.01,0.2,0.01,0.01,0.01,0.01,0.010000000000007196,0.01,0.01,0.05732140850597862,0.1926785915015663,0.2,0.2,0.01,0.01000000000549451,0.01
2016-06-08,0.01805229118307579,0.010000000867997213,0.010000000880303542,0.010000000680265759,0.01000000099285075,0.010000000847310026,0.01000000083049142,0.010000000734023313,0.010000001030307726,0.19999999690091633,0.19999999688378747,0.010000000790256638,0.035545072961454004,0.03730708899166171,0.010000000762563093,0.19999999686893277,0.17909554562355204,0.010000000732101973,0.01000000092454118,0.010000000810331816
2016-07-08,0.01,0.01,0.01,0.2,0.01,0.010000000000082838,0.2,0.2,0.01,0.01,0.010000000000117143,0.01,0.01,0.18593920330751912,0.01,0.01000000000014901,0.01,0.01,0.01,0.0640607966917733
