,0
2015-01-07,0.06907586560911363
2015-02-06,-0.0042831265487771305
2015-03-10,0.006094895702905706
2015-04-09,-0.009593708384595492
2015-05-08,-0.0032066428191658333
2015-06-09,-0.005836426724379545
2015-07-09,-0.0031370656987994975
2015-08-07,-0.06740110565312674
2015-09-08,0.03248002399041331
2015-10-07,0.048260218564663566
2015-11-05,0.01204138912031281
2015-12-07,-0.048286300177891026
2016-01-07,-0.05483195509974837
2016-02-08,0.05046831008925038
2016-03-09,0.05390454706442878
2016-04-08,-0.01015769480996296
2016-05-09,0.016378956572919066
2016-06-08,0.023366605953188298
2016-07-08,0.012906058917500808
2016-08-08,-0.022554976661327504
2016-09-07,-0.025165636164781062
2016-10-06,-0.02044116788095719
2016-11-04,0.0493798435342648
2016-12-06,0.035361033935540194
2017-01-06,-0.00030419443796648457
2017-02-07,0.0480982761855762
2017-03-09,0.0063831063639605634
2017-04-07,0.03488818466356849
2017-05-09,0.03331653453815504
2017-06-08,0.020673443089147314
2017-07-10,0.008724904027714007
2017-08-08,0.001469516801618575
2017-09-07,0.03339450237921875
2017-10-06,0.05640752068265659
2017-11-06,0.026082601495171786
2017-12-06,0.03821361878909274
2018-01-08,-0.028307660654103214
2018-02-07,-0.00936659686867117
2018-03-09,-0.03210418923358577
2018-04-10,0.05045884883152827
2018-05-09,0.04770803589119456
2018-06-08,-0.009273266002090498
2018-07-10,0.03019391966990252
2018-08-08,0.03756989926125994
2018-09-07,0.00032888856218753107
2018-10-08,-0.04793045968408176
2018-11-06,0.003763005054891919
2018-12-07,-0.048835865261057175
2019-01-09,0.0329861967070046
2019-02-08,0.008858929425672743
2019-03-12,0.048418150321988734
2019-04-10,-0.017736892331585374
2019-05-10,0.01423339587188194
2019-06-11,0.04121883424122978
2019-07-11,0.0013110638894078463
2019-08-09,0.02269553574973797
2019-09-10,-0.02840586246218355
2019-10-09,0.03381639751443428
2019-11-07,0.011407674654408262
2019-12-09,0.03356811156010194
2020-01-09,0.03051380758953688
2020-02-10,-0.10809907628742765
2020-03-11,-0.05137161253126038
2020-04-09,0.05818234248809862
2020-05-11,0.06648468311876034
2020-06-10,0.009633772737272025
2020-07-10,0.08174541309314225
2020-08-10,-0.019155256937023996
2020-09-09,0.010300775150825984
2020-10-08,0.03196925846857937
2020-11-06,-0.013046456840094561
2020-12-08,0.04391137804979954
2021-01-08,-0.031561018004510645
2021-02-09,-0.003941584511649182
2021-03-11,0.09693376582443931
2021-04-12,0.03041972813848539
2021-05-11,-0.017268531786427815
2021-06-10,0.035089058295612076
2021-07-12,0.004556274536937162
2021-08-10,0.0219303656160656
2021-09-09,-0.02546023576131329
2021-10-08,0.07826992840611459
2021-11-08,0.05762003886136351
2021-12-08,-0.004670495182827165
2022-01-07,-0.021395460280437702
2022-02-08,-0.03737707366121561
2022-03-10,0.06452496111568329
2022-04-08,-0.10926964364646068
2022-05-10,0.004827827974722904
2022-06-09,-0.04029499057417037
2022-07-12,0.041498948307626723
2022-08-10,-0.044125255562763886
2022-09-09,-0.08487478963208003
2022-10-10,0.08401011863746376
2022-11-08,0.045337743704863015
2022-12-08,-0.039979629318413624
2023-01-10,0.031203522899452798
2023-02-09,-0.054377201476461426
2023-03-13,0.07110228388662851
2023-04-12,0.03268997559351639
2023-05-11,-0.00025683066691616476
2023-06-12,0.023963412074719935
2023-07-13,-0.01336889337251981
2023-08-11,0.006447020407035768
2023-09-12,-0.03303272220906354
2023-10-11,0.016032270482629223
2023-11-09,0.050181593545235735
2023-12-11,0.019632209013901128
2024-01-11,0.04355082061031486
2024-02-12,-0.0020732401581044905
2024-03-13,-0.0037596709648659247
2024-04-12,0.006444166673281463
2024-05-13,0.00580895597631507
2024-06-12,0.04379822437231025
2024-07-15,-0.01803449929495737
2024-08-13,0.03450946290519997
2024-09-12,0.043994795511355
2024-10-11,0.032798764095525054
2024-11-11,0.0072597748615280365
